OBJECTID;Corine_Slide;X;Y;Corine_Slide_1;OBJECTID_1;Elev_slidee;X_1;Y_1;Elev_slidee_1;OBJECTID_12;Slope_slide;X_12;Y_12;Slope_slide_1
1333;321;7274869,697799999300000;2271037,178999999500000;321,000000000000000;1333;2391;7274869,697799999300000;2271037,178999999500000;2391,000000000000000;1333;241;7274869,697799999300000;2271037,178999999500000;241,000000000000000
1334;321;7274894,697799999300000;2271037,178999999500000;321,000000000000000;1334;2389;7274894,697799999300000;2271037,178999999500000;2389,000000000000000;1334;240;7274894,697799999300000;2271037,178999999500000;240,000000000000000
1335;321;7274919,697799999300000;2271037,178999999500000;321,000000000000000;1335;2386;7274919,697799999300000;2271037,178999999500000;2386,000000000000000;1335;240;7274919,697799999300000;2271037,178999999500000;240,000000000000000
1336;321;7274944,697799999300000;2271037,178999999500000;321,000000000000000;1336;2383;7274944,697799999300000;2271037,178999999500000;2383,000000000000000;1336;239;7274944,697799999300000;2271037,178999999500000;239,000000000000000
1337;321;7274969,697799999300000;2271037,178999999500000;321,000000000000000;1337;2381;7274969,697799999300000;2271037,178999999500000;2381,000000000000000;1337;240;7274969,697799999300000;2271037,178999999500000;240,000000000000000
1338;321;7274994,697799999300000;2271037,178999999500000;321,000000000000000;1338;2380;7274994,697799999300000;2271037,178999999500000;2380,000000000000000;1338;241;7274994,697799999300000;2271037,178999999500000;241,000000000000000
1339;321;7275019,697799999300000;2271037,178999999500000;321,000000000000000;1339;2375;7275019,697799999300000;2271037,178999999500000;2375,000000000000000;1339;241;7275019,697799999300000;2271037,178999999500000;241,000000000000000
1340;321;7275044,697799999300000;2271037,178999999500000;321,000000000000000;1340;2375;7275044,697799999300000;2271037,178999999500000;2375,000000000000000;1340;241;7275044,697799999300000;2271037,178999999500000;241,000000000000000
1341;321;7275069,697799999300000;2271037,178999999500000;321,000000000000000;1341;2373;7275069,697799999300000;2271037,178999999500000;2373,000000000000000;1341;241;7275069,697799999300000;2271037,178999999500000;241,000000000000000
1342;321;7275094,697799999300000;2271037,178999999500000;321,000000000000000;1342;2372;7275094,697799999300000;2271037,178999999500000;2372,000000000000000;1342;240;7275094,697799999300000;2271037,178999999500000;240,000000000000000
1343;321;7274694,697799999300000;2271012,178999999500000;321,000000000000000;1343;2409;7274694,697799999300000;2271012,178999999500000;2409,000000000000000;1343;244;7274694,697799999300000;2271012,178999999500000;244,000000000000000
1344;321;7274719,697799999300000;2271012,178999999500000;321,000000000000000;1344;2410;7274719,697799999300000;2271012,178999999500000;2410,000000000000000;1344;244;7274719,697799999300000;2271012,178999999500000;244,000000000000000
1345;321;7274744,697799999300000;2271012,178999999500000;321,000000000000000;1345;2407;7274744,697799999300000;2271012,178999999500000;2407,000000000000000;1345;244;7274744,697799999300000;2271012,178999999500000;244,000000000000000
1346;321;7274769,697799999300000;2271012,178999999500000;321,000000000000000;1346;2405;7274769,697799999300000;2271012,178999999500000;2405,000000000000000;1346;244;7274769,697799999300000;2271012,178999999500000;244,000000000000000
1347;321;7274794,697799999300000;2271012,178999999500000;321,000000000000000;1347;2404;7274794,697799999300000;2271012,178999999500000;2404,000000000000000;1347;243;7274794,697799999300000;2271012,178999999500000;243,000000000000000
1348;321;7274819,697799999300000;2271012,178999999500000;321,000000000000000;1348;2401;7274819,697799999300000;2271012,178999999500000;2401,000000000000000;1348;242;7274819,697799999300000;2271012,178999999500000;242,000000000000000
1349;321;7274844,697799999300000;2271012,178999999500000;321,000000000000000;1349;2399;7274844,697799999300000;2271012,178999999500000;2399,000000000000000;1349;242;7274844,697799999300000;2271012,178999999500000;242,000000000000000
1350;321;7274869,697799999300000;2271012,178999999500000;321,000000000000000;1350;2397;7274869,697799999300000;2271012,178999999500000;2397,000000000000000;1350;242;7274869,697799999300000;2271012,178999999500000;242,000000000000000
1351;321;7274894,697799999300000;2271012,178999999500000;321,000000000000000;1351;2394;7274894,697799999300000;2271012,178999999500000;2394,000000000000000;1351;241;7274894,697799999300000;2271012,178999999500000;241,000000000000000
1352;321;7274919,697799999300000;2271012,178999999500000;321,000000000000000;1352;2392;7274919,697799999300000;2271012,178999999500000;2392,000000000000000;1352;241;7274919,697799999300000;2271012,178999999500000;241,000000000000000
1353;321;7274944,697799999300000;2271012,178999999500000;321,000000000000000;1353;2389;7274944,697799999300000;2271012,178999999500000;2389,000000000000000;1353;241;7274944,697799999300000;2271012,178999999500000;241,000000000000000
1354;321;7274969,697799999300000;2271012,178999999500000;321,000000000000000;1354;2385;7274969,697799999300000;2271012,178999999500000;2385,000000000000000;1354;241;7274969,697799999300000;2271012,178999999500000;241,000000000000000
1355;321;7274994,697799999300000;2271012,178999999500000;321,000000000000000;1355;2386;7274994,697799999300000;2271012,178999999500000;2386,000000000000000;1355;241;7274994,697799999300000;2271012,178999999500000;241,000000000000000
1356;321;7275019,697799999300000;2271012,178999999500000;321,000000000000000;1356;2385;7275019,697799999300000;2271012,178999999500000;2385,000000000000000;1356;241;7275019,697799999300000;2271012,178999999500000;241,000000000000000
1357;321;7275044,697799999300000;2271012,178999999500000;321,000000000000000;1357;2383;7275044,697799999300000;2271012,178999999500000;2383,000000000000000;1357;242;7275044,697799999300000;2271012,178999999500000;242,000000000000000
1358;321;7275069,697799999300000;2271012,178999999500000;321,000000000000000;1358;2380;7275069,697799999300000;2271012,178999999500000;2380,000000000000000;1358;241;7275069,697799999300000;2271012,178999999500000;241,000000000000000
1359;321;7274719,697799999300000;2270987,178999999500000;321,000000000000000;1359;2414;7274719,697799999300000;2270987,178999999500000;2414,000000000000000;1359;244;7274719,697799999300000;2270987,178999999500000;244,000000000000000
1360;321;7274744,697799999300000;2270987,178999999500000;321,000000000000000;1360;2412;7274744,697799999300000;2270987,178999999500000;2412,000000000000000;1360;244;7274744,697799999300000;2270987,178999999500000;244,000000000000000
1361;321;7274769,697799999300000;2270987,178999999500000;321,000000000000000;1361;2411;7274769,697799999300000;2270987,178999999500000;2411,000000000000000;1361;243;7274769,697799999300000;2270987,178999999500000;243,000000000000000
1362;321;7274794,697799999300000;2270987,178999999500000;321,000000000000000;1362;2409;7274794,697799999300000;2270987,178999999500000;2409,000000000000000;1362;242;7274794,697799999300000;2270987,178999999500000;242,000000000000000
1363;321;7274819,697799999300000;2270987,178999999500000;321,000000000000000;1363;2408;7274819,697799999300000;2270987,178999999500000;2408,000000000000000;1363;241;7274819,697799999300000;2270987,178999999500000;241,000000000000000
1364;321;7274844,697799999300000;2270987,178999999500000;321,000000000000000;1364;2404;7274844,697799999300000;2270987,178999999500000;2404,000000000000000;1364;241;7274844,697799999300000;2270987,178999999500000;241,000000000000000
1365;321;7274869,697799999300000;2270987,178999999500000;321,000000000000000;1365;2403;7274869,697799999300000;2270987,178999999500000;2403,000000000000000;1365;241;7274869,697799999300000;2270987,178999999500000;241,000000000000000
1366;321;7274894,697799999300000;2270987,178999999500000;321,000000000000000;1366;2401;7274894,697799999300000;2270987,178999999500000;2401,000000000000000;1366;241;7274894,697799999300000;2270987,178999999500000;241,000000000000000
1367;321;7274919,697799999300000;2270987,178999999500000;321,000000000000000;1367;2397;7274919,697799999300000;2270987,178999999500000;2397,000000000000000;1367;242;7274919,697799999300000;2270987,178999999500000;242,000000000000000
1368;321;7274944,697799999300000;2270987,178999999500000;321,000000000000000;1368;2395;7274944,697799999300000;2270987,178999999500000;2395,000000000000000;1368;243;7274944,697799999300000;2270987,178999999500000;243,000000000000000
1369;321;7274969,697799999300000;2270987,178999999500000;321,000000000000000;1369;2394;7274969,697799999300000;2270987,178999999500000;2394,000000000000000;1369;243;7274969,697799999300000;2270987,178999999500000;243,000000000000000
1370;321;7274994,697799999300000;2270987,178999999500000;321,000000000000000;1370;2393;7274994,697799999300000;2270987,178999999500000;2393,000000000000000;1370;243;7274994,697799999300000;2270987,178999999500000;243,000000000000000
1371;321;7275019,697799999300000;2270987,178999999500000;321,000000000000000;1371;2391;7275019,697799999300000;2270987,178999999500000;2391,000000000000000;1371;242;7275019,697799999300000;2270987,178999999500000;242,000000000000000
1372;321;7275044,697799999300000;2270987,178999999500000;321,000000000000000;1372;2389;7275044,697799999300000;2270987,178999999500000;2389,000000000000000;1372;242;7275044,697799999300000;2270987,178999999500000;242,000000000000000
1373;321;7275069,697799999300000;2270987,178999999500000;321,000000000000000;1373;2388;7275069,697799999300000;2270987,178999999500000;2388,000000000000000;1373;242;7275069,697799999300000;2270987,178999999500000;242,000000000000000
1374;321;7274719,697799999300000;2270962,178999999500000;321,000000000000000;1374;2419;7274719,697799999300000;2270962,178999999500000;2419,000000000000000;1374;243;7274719,697799999300000;2270962,178999999500000;243,000000000000000
1375;321;7274744,697799999300000;2270962,178999999500000;321,000000000000000;1375;2418;7274744,697799999300000;2270962,178999999500000;2418,000000000000000;1375;243;7274744,697799999300000;2270962,178999999500000;243,000000000000000
1376;321;7274769,697799999300000;2270962,178999999500000;321,000000000000000;1376;2418;7274769,697799999300000;2270962,178999999500000;2418,000000000000000;1376;242;7274769,697799999300000;2270962,178999999500000;242,000000000000000
1377;321;7274794,697799999300000;2270962,178999999500000;321,000000000000000;1377;2415;7274794,697799999300000;2270962,178999999500000;2415,000000000000000;1377;241;7274794,697799999300000;2270962,178999999500000;241,000000000000000
1378;321;7274819,697799999300000;2270962,178999999500000;321,000000000000000;1378;2415;7274819,697799999300000;2270962,178999999500000;2415,000000000000000;1378;240;7274819,697799999300000;2270962,178999999500000;240,000000000000000
1379;321;7274844,697799999300000;2270962,178999999500000;321,000000000000000;1379;2411;7274844,697799999300000;2270962,178999999500000;2411,000000000000000;1379;239;7274844,697799999300000;2270962,178999999500000;239,000000000000000
1380;321;7274869,697799999300000;2270962,178999999500000;321,000000000000000;1380;2408;7274869,697799999300000;2270962,178999999500000;2408,000000000000000;1380;240;7274869,697799999300000;2270962,178999999500000;240,000000000000000
1381;321;7274894,697799999300000;2270962,178999999500000;321,000000000000000;1381;2407;7274894,697799999300000;2270962,178999999500000;2407,000000000000000;1381;240;7274894,697799999300000;2270962,178999999500000;240,000000000000000
1382;321;7274919,697799999300000;2270962,178999999500000;321,000000000000000;1382;2405;7274919,697799999300000;2270962,178999999500000;2405,000000000000000;1382;242;7274919,697799999300000;2270962,178999999500000;242,000000000000000
1383;321;7274944,697799999300000;2270962,178999999500000;321,000000000000000;1383;2402;7274944,697799999300000;2270962,178999999500000;2402,000000000000000;1383;243;7274944,697799999300000;2270962,178999999500000;243,000000000000000
1384;321;7274969,697799999300000;2270962,178999999500000;321,000000000000000;1384;2399;7274969,697799999300000;2270962,178999999500000;2399,000000000000000;1384;245;7274969,697799999300000;2270962,178999999500000;245,000000000000000
1385;321;7274994,697799999300000;2270962,178999999500000;321,000000000000000;1385;2397;7274994,697799999300000;2270962,178999999500000;2397,000000000000000;1385;247;7274994,697799999300000;2270962,178999999500000;247,000000000000000
1386;321;7275019,697799999300000;2270962,178999999500000;321,000000000000000;1386;2396;7275019,697799999300000;2270962,178999999500000;2396,000000000000000;1386;246;7275019,697799999300000;2270962,178999999500000;246,000000000000000
1387;321;7275044,697799999300000;2270962,178999999500000;321,000000000000000;1387;2393;7275044,697799999300000;2270962,178999999500000;2393,000000000000000;1387;246;7275044,697799999300000;2270962,178999999500000;246,000000000000000
1388;321;7274719,697799999300000;2270937,178999999500000;321,000000000000000;1388;2426;7274719,697799999300000;2270937,178999999500000;2426,000000000000000;1388;242;7274719,697799999300000;2270937,178999999500000;242,000000000000000
